text,label,error_type,confidence,variability,correctness,forgetfulness,category
"Конечно, против такой системы ценностей решительно ополчились совдеповские образованцы, отвергавшие какие-либо традиции, а тем более столь возвышенные.",0,Semantics,0.5923991320388657,0.3009460891060802,4.0,1.0,ambiguous
"Я протянул ему ложку, которую Сев выразил желание держать самому.",0,Syntax,0.5944147876330784,0.27968940084044447,5.0,0.0,ambiguous
Его жест выразил мне порицание.,0,Semantics,0.5946278103760311,0.3412961239935136,5.0,0.0,ambiguous
Я всю косметику со всяким ароматом убрала.,0,Semantics,0.5956012095723834,0.44289856377869696,4.0,0.0,ambiguous
"Чего только не было: копчёные окороки, настоящее салями, мясо, яблоки, пироги!",0,Morphology,0.5960401317902974,0.26407486150639914,5.0,0.0,ambiguous
Это обнажило мне суть явления.,0,Semantics,0.5981238846267972,0.44846305364923905,4.0,0.0,ambiguous
"Никогда не знавшая семейного уюта Алена пригрелась рядом с Ниной Карповной, как бездомный котенок.",0,Semantics,0.5982433600085122,0.41436879125913717,4.0,0.0,ambiguous
"Я не сомневался, что операция, однако, увенчается успехом.",0,Semantics,0.5992441054965768,0.4040661726748228,4.0,1.0,ambiguous
"Я не могу бежать, у меня есть чемодан.",0,Semantics,0.5995485314301082,0.3794555390014241,4.0,0.0,ambiguous
Он говорил об упразднении каких-либо званий.,0,Semantics,0.6011018306016922,0.3060419756719849,5.0,0.0,ambiguous
Мы первыми научились видеть дальше собственного порога и думать более шире родимой околицы.,0,Morphology,0.602192368192066,0.30859529383782425,5.0,2.0,ambiguous
Как долго вам потребовалось написать отчет?,0,Semantics,0.6031772089856011,0.30439508748958277,4.0,1.0,ambiguous
Я получила к нему отвращение.,0,Semantics,0.6033399317945752,0.34121418573554313,5.0,0.0,ambiguous
Я принимаю белье в прачечную.,0,Semantics,0.605041007910456,0.33677072517005907,4.0,0.0,ambiguous
Он отрицает существование всех планов на этот счет.,0,Semantics,0.6051134850297656,0.3865739773614519,4.0,0.0,ambiguous
Весь день я простоял возле станка.,0,Semantics,0.6052336682166372,0.42712840686368037,4.0,0.0,ambiguous
В Екатеринбурге построили первый в России шоколадовый комбинат.,0,Morphology,0.6067454692508493,0.40368553631147736,4.0,0.0,ambiguous
"Он врет, что читал что-либо.",1,0,0.6068516033036369,0.28755713788768145,4.0,1.0,ambiguous
"Погода, ей кажется, плохая.",0,Semantics,0.6073062866926193,0.43309613228754007,4.0,0.0,ambiguous
Ты когда-нибудь находился в Казани?,0,Semantics,0.6081459437097821,0.2977589512556315,5.0,0.0,ambiguous
"И он поднял трубку, я позвонил Ване.",0,Syntax,0.6083470072065081,0.298045319899478,5.0,0.0,ambiguous
"Я бы посоветовал вам принимать гормональные средства, если бы у вас были хорошие анализы.",0,Semantics,0.6089448811752456,0.40232744500084294,4.0,0.0,ambiguous
Поздравляю с днём рождением и желаю долгих лет жизни!,0,Morphology,0.6108543681246894,0.30276094829936384,5.0,1.0,ambiguous
"Нужно бороться против кого-то, кто сеет зло.",0,Semantics,0.6109917009515422,0.34662277127485625,4.0,1.0,ambiguous
Я понял его как военного.,0,Semantics,0.6124882410679545,0.37656413109119213,4.0,0.0,ambiguous
"Какие плюсы включают в себя поддержка двухпроцессорных компьютеров, адаптация к HDRI?.",0,Syntax,0.6134152710437775,0.22565806042595993,5.0,0.0,ambiguous
"Напротив, нихилистическим ядром этой политической экономики является воля и относительная свобода пересекать границы добра или допустимого, включая мораль и положительный закон.",0,Morphology,0.6138978166771787,0.3808020671315545,4.0,1.0,ambiguous
"Когда ты позвонил, я не читал твоей статьи.",0,Syntax,0.6144460077796664,0.30186382840010734,5.0,0.0,ambiguous
"Режиссер Майкл Мур хочет сделать главную героиню фильма ""Он вам не Димон"" женщиной.",0,Semantics,0.6161759064665863,0.4248274299656988,4.0,0.0,ambiguous
"Она попросила меня выяснить причины конфликта, сам не вмешиваясь в него.",0,Syntax,0.6174346165997642,0.3446619103521958,4.0,0.0,ambiguous
Все вроде бы ходят на работу и сидят бы там подолгу.,0,Semantics,0.6175388331924166,0.42470518640822624,4.0,0.0,ambiguous
Это был первый чемпионат мира в своей карьере.,0,Morphology,0.6176216495888573,0.3819788122970278,4.0,0.0,ambiguous
Я воспринял его как военного.,0,Semantics,0.6177121901086399,0.36704462169199636,5.0,1.0,ambiguous
Он женат на одной полячке.,1,0,0.6180963941982814,0.29738969718715147,4.0,2.0,ambiguous
У нас гостей не обедало.,0,Syntax,0.6184195854834148,0.3940028647210557,4.0,0.0,ambiguous
У меня в саду гусеника.,0,Hallucination,0.6185440335954938,0.35716904875407623,4.0,0.0,ambiguous
Автобус не должен отправиться ночью.,0,Semantics,0.618944165962083,0.38969829473433926,4.0,0.0,ambiguous
"По-видимому, он доехал быстрее, чем думал, вследствие того что, когда я спустился во двор, на скамейке под липой уже маячила тёмная фигура. .",0,Syntax,0.6192692816257477,0.3546309829698718,4.0,0.0,ambiguous
"На нем полковничья шинель без погонов, в руке тонкая тросточка.",0,Morphology,0.619345557476793,0.42974251345099634,4.0,0.0,ambiguous
"Даня не любил учителей, которым был Иван.",0,Syntax,0.6198447218963078,0.29082142679960094,4.0,1.0,ambiguous
"Я наконец решился и задал ему вопрос: ""С кем ты виделся и беседовал в чем?""",0,Syntax,0.6201166691524642,0.34399817814819855,4.0,1.0,ambiguous
Он получил промывание желудка.,0,Semantics,0.6201425684349877,0.3880444004240725,4.0,0.0,ambiguous
Неужели ты до сих пор раздражаешься?,0,Semantics,0.6205672898462841,0.3368938888691923,5.0,0.0,ambiguous
"Иван, к сожалению, в отпуске?",0,Semantics,0.6210754939488002,0.34498098077868394,4.0,0.0,ambiguous
"Маша играет на скрипке, когда Саша – на виолончели.",0,Syntax,0.6219691953488758,0.41527328020043974,4.0,0.0,ambiguous
"В этот момент он думает, что мы уехали.",0,Semantics,0.6221202430980546,0.3380420072259153,5.0,0.0,ambiguous
Другие улики не остались.,0,Semantics,0.6224222449319703,0.4205257784976991,4.0,0.0,ambiguous
"Теряется золотое время, слушая глупые разговоры, — отрезала хозяйка.",0,Syntax,0.622515147285802,0.374934780706146,4.0,0.0,ambiguous
