text,label,error_type,confidence,variability,correctness,forgetfulness,category
Мы имели возможность работать каждому со своим материалом.,0,Syntax,0.7276773708207267,0.18345432105008097,6.0,1.0,ambiguous
"А предположить, что на земле могут существовать одновременно два Толстых, и тем утешиться, я, понятно, не мог.",1,0,0.9679380059242249,0.05112288078039126,7.0,0.0,easy-to-learn
Я выбрал кота среди других котов.,1,0,0.9731656227793012,0.036599151344855155,7.0,0.0,easy-to-learn
Я читал этот роман.,1,0,0.963310888835362,0.03942935579191792,7.0,0.0,easy-to-learn
Не волнуйтесь о моей собаке.,1,0,0.9710637416158404,0.0436445319829555,7.0,0.0,easy-to-learn
Я не разрешаю тебе ставить кресло в мою комнату.,1,0,0.969327449798584,0.04326820520123374,7.0,0.0,easy-to-learn
Меня ни разу в этом доме не было.,0,Semantics,0.5502039822084563,0.385952265409192,4.0,0.0,ambiguous
"Мы говорим врагу: сдавайся, или мы тебя уничтожим.",1,0,0.963631102016994,0.04712594356978821,7.0,0.0,easy-to-learn
Десять лет тому назад я жил в маленькой комнате на Каляевской.,1,0,0.9743089420454842,0.03502899541054667,7.0,0.0,easy-to-learn
"Тем не менее, Эстолин совершил «исследовательское путешествие», которое стало его жизнью.",1,0,0.924807105745588,0.10254804104213348,7.0,0.0,ambiguous
"С ней они надеялись захватить умы людей везде, будучи первыми, кто завоевал внешний пространство.",0,Syntax,0.8376104831695557,0.14508257319211743,7.0,0.0,ambiguous
В ряде стран Европы и других регионов не разрешили продажу безочистного горчичного масла.,0,Morphology,0.7052373119762966,0.3403938355412031,4.0,0.0,ambiguous
В этом городе есть университет.,1,0,0.9545706510543823,0.0442913669420669,7.0,0.0,hard-to-learn
Иван не понимает мое желание идти на вечер одному.,1,0,0.959358811378479,0.05972953988658106,7.0,0.0,ambiguous
Резко он не затормозил.,0,Semantics,0.7135993774448123,0.35354565472844635,5.0,0.0,ambiguous
Участники процесса по делу о коррупции в Мосгорсуде могли пройти еще 10 этапов и 168 заседаний подряд.,1,0,0.8993381261825562,0.1917109160324791,6.0,0.0,ambiguous
Все утро он был раздражителен.,0,Semantics,0.16157810296863317,0.1422669465695269,0.0,0.0,ambiguous
Внезапно за песчаным холмом показался камень ею с дом.,0,Syntax,0.9186121225357056,0.14602212134943335,7.0,0.0,ambiguous
Костюма не было в химчистке два года.,0,Semantics,0.790521651506424,0.3235477089411063,5.0,0.0,ambiguous
Не белело вдали знакомых очертаний домов.,1,0,0.9462888581412179,0.05702399422606653,7.0,0.0,ambiguous
С транспортом задержек нет.,1,0,0.9688963804926191,0.04442884742511877,7.0,0.0,easy-to-learn
"Она воскликнула, что ах, то был только сон.",0,Semantics,0.7876253340925489,0.3077620429079616,5.0,0.0,ambiguous
"Иван, к сожалению, в отпуске?",0,Semantics,0.6210754939488002,0.34498098077868394,4.0,0.0,ambiguous
"А как стала платить около кассы, туфли у нее исчезли.",0,Semantics,0.6653190829924175,0.3222501188509759,4.0,1.0,ambiguous
Я запретил сыну смотреть телевизор для его же пользы.,1,0,0.9711166790553502,0.036498805819719975,7.0,0.0,easy-to-learn
"Что-то издали мелькает, словно волк бежит.",1,0,0.9588395953178406,0.04447975947840262,7.0,0.0,hard-to-learn
"Я был рядом с вашим домом, но к сожалению не смог зайти к вам.",1,0,0.9703345724514553,0.041348968535925484,7.0,0.0,easy-to-learn
В странах с федеративным государственным устройством закон об однополых браках или союзах могут принять также в территории отдельного субъекта Федерации.,1,0,0.9469891616276332,0.08404365805113485,7.0,0.0,ambiguous
Никакого судна аварии не потерпело.,0,Semantics,0.8584645028625216,0.271615168046593,6.0,0.0,ambiguous
С кем ты разговаривал?,1,0,0.9636351381029401,0.049243216522694234,7.0,0.0,easy-to-learn
"Благодаря труда лингвистов мы узнали имена живших тысячелетия назад реальных людей: художников и скульпторов, императоров и жрецов.",0,Syntax,0.9697303005627224,0.05583151664523858,7.0,0.0,ambiguous
Средняя средняя российская общественная учебница стоит 317 человек.,0,Hallucination,0.9107377869742257,0.16472114772181864,7.0,0.0,ambiguous
Я не хочу принимать его услуг.,1,0,0.9478527137211391,0.08804332261424687,7.0,0.0,ambiguous
Ведь чем-то эту общую закономерность нужно объяснить!,1,0,0.9727940133639744,0.03586589106347687,7.0,0.0,easy-to-learn
Иван начал пилить дрова.,1,0,0.9792599763189044,0.03037882595075479,7.0,0.0,easy-to-learn
Большое спасибо за эту информацию.,1,0,0.9746848174503872,0.0354804013884647,7.0,0.0,easy-to-learn
"Погибло около 8000 человек как советских, так и японских войск.",0,Semantics,0.8750162124633789,0.16365199260814756,7.0,0.0,ambiguous
"Выставка в Шарлоттенборге включала также изображения запланированного здания музея, которое было спроектировано архитектором Германом Баагёэ Сторком.",1,0,0.8501358415399279,0.22079972829460884,6.0,0.0,ambiguous
При этом из молока получается простокваша.,1,0,0.9742529988288879,0.034329229989933846,7.0,0.0,easy-to-learn
Дело приняло неожиданный оборот.,1,0,0.9824241570064,0.023920147899720714,7.0,0.0,easy-to-learn
Он живет в небольшом городке на Каспиийском море.,1,0,0.9369819845472064,0.07237731429202607,7.0,0.0,ambiguous
Какая она оказалась хитрая!,1,0,0.9715661406517029,0.03821192783756955,7.0,0.0,easy-to-learn
Я воспринимаю его как героя.,1,0,0.9639039295060294,0.04493291814074528,7.0,0.0,easy-to-learn
